,20-Mar-12,,,2.511,39 €,,,327,24 €,,,2.838,63 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Jun-12,,,2.451,59 €,,,319,54 €,,,2.771,13 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,20-Sep-12,,,2.394,40 €,,,308,51 €,,,2.702,92 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,20-Dec-12,,,2.344,49 €,,,294,51 €,,,2.638,99 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Mar-13,,,2.300,53 €,,,280,96 €,,,2.581,49 €,,,- €,,,515,00 €,,,515,00 €,,,- €,,,815,00 €,,,815,00 €,,,- €,,,1.565,00 €,,,1.565,00 €,
,20-Jun-13,,,2.260,21 €,,,276,85 €,,,2.537,07 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,20-Sep-13,,,2.207,43 €,,,266,69 €,,,2.474,11 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,20-Dec-13,,,2.155,82 €,,,253,97 €,,,2.409,78 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Mar-14,,,2.109,06 €,,,241,69 €,,,2.350,75 €,,,- €,,,515,00 €,,,515,00 €,,,- €,,,815,00 €,,,815,00 €,,,- €,,,1.565,00 €,,,1.565,00 €,
,20-Jun-14,,,2.060,16 €,,,237,58 €,,,2.297,73 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,22-Sep-14,,,2.019,84 €,,,233,27 €,,,2.253,12 €,,,- €,,,537,89 €,,,537,89 €,,,- €,,,851,22 €,,,851,22 €,,,- €,,,1.634,56 €,,,1.634,56 €,
,22-Dec-14,,,1.971,04 €,,,216,84 €,,,2.187,88 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Mar-15,,,1.912,28 €,,,201,21 €,,,2.113,50 €,,,- €,,,503,56 €,,,503,56 €,,,- €,,,796,89 €,,,796,89 €,,,- €,,,1.530,22 €,,,1.530,22 €,
,22-Jun-15,,,1.875,81 €,,,206,15 €,,,2.081,96 €,,,- €,,,537,89 €,,,537,89 €,,,- €,,,851,22 €,,,851,22 €,,,- €,,,1.634,56 €,,,1.634,56 €,
,21-Sep-15,,,1.842,21 €,,,191,22 €,,,2.033,43 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,21-Dec-15,,,1.811,76 €,,,183,02 €,,,1.994,79 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,21-Mar-16,,,1.769,92 €,,,174,96 €,,,1.944,88 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Jun-16,,,1.727,51 €,,,167,09 €,,,1.894,61 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Sep-16,,,1.702,89 €,,,161,16 €,,,1.864,05 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,20-Dec-16,,,1.678,71 €,,,151,83 €,,,1.830,54 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Mar-17,,,1.655,15 €,,,142,77 €,,,1.797,92 €,,,- €,,,515,00 €,,,515,00 €,,,- €,,,815,00 €,,,815,00 €,,,- €,,,1.565,00 €,,,1.565,00 €,
,20-Jun-17,,,1.624,84 €,,,138,50 €,,,1.763,35 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
