,20-Dec-12,,,2.515,19 €,,,275,55 €,,,2.790,73 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Mar-13,,,2.452,44 €,,,261,45 €,,,2.713,89 €,,,- €,,,515,00 €,,,515,00 €,,,- €,,,815,00 €,,,815,00 €,,,- €,,,1.565,00 €,,,1.565,00 €,
,20-Jun-13,,,2.393,78 €,,,256,23 €,,,2.650,01 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,20-Sep-13,,,2.324,37 €,,,245,47 €,,,2.569,84 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,20-Dec-13,,,2.256,87 €,,,232,46 €,,,2.489,32 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Mar-14,,,2.194,56 €,,,219,97 €,,,2.414,53 €,,,- €,,,515,00 €,,,515,00 €,,,- €,,,815,00 €,,,815,00 €,,,- €,,,1.565,00 €,,,1.565,00 €,
,20-Jun-14,,,2.131,04 €,,,214,99 €,,,2.346,03 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,22-Sep-14,,,2.076,00 €,,,209,87 €,,,2.285,87 €,,,- €,,,537,89 €,,,537,89 €,,,- €,,,851,22 €,,,851,22 €,,,- €,,,1.634,56 €,,,1.634,56 €,
,22-Dec-14,,,2.014,01 €,,,193,94 €,,,2.207,95 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Mar-15,,,1.943,89 €,,,178,88 €,,,2.122,77 €,,,- €,,,503,56 €,,,503,56 €,,,- €,,,796,89 €,,,796,89 €,,,- €,,,1.530,22 €,,,1.530,22 €,
,22-Jun-15,,,1.894,40 €,,,182,14 €,,,2.076,54 €,,,- €,,,537,89 €,,,537,89 €,,,- €,,,851,22 €,,,851,22 €,,,- €,,,1.634,56 €,,,1.634,56 €,
,21-Sep-15,,,1.848,00 €,,,167,90 €,,,2.015,90 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,21-Dec-15,,,1.804,91 €,,,159,68 €,,,1.964,59 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,21-Mar-16,,,1.752,34 €,,,151,65 €,,,1.903,99 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Jun-16,,,1.699,91 €,,,143,85 €,,,1.843,76 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Sep-16,,,1.663,51 €,,,137,79 €,,,1.801,29 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,20-Dec-16,,,1.627,88 €,,,128,89 €,,,1.756,77 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Mar-17,,,1.593,17 €,,,120,31 €,,,1.713,48 €,,,- €,,,515,00 €,,,515,00 €,,,- €,,,815,00 €,,,815,00 €,,,- €,,,1.565,00 €,,,1.565,00 €,
,20-Jun-17,,,1.553,10 €,,,115,82 €,,,1.668,91 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,20-Sep-17,,,1.519,53 €,,,108,83 €,,,1.628,37 €,,,- €,,,526,44 €,,,526,44 €,,,- €,,,833,11 €,,,833,11 €,,,- €,,,1.599,78 €,,,1.599,78 €,
,20-Dec-17,,,1.485,97 €,,,100,89 €,,,1.586,86 €,,,- €,,,520,72 €,,,520,72 €,,,- €,,,824,06 €,,,824,06 €,,,- €,,,1.582,39 €,,,1.582,39 €,
,20-Mar-18,,,1.453,69 €,,,93,24 €,,,1.546,94 €,,,- €,,,515,00 €,,,515,00 €,,,- €,,,815,00 €,,,815,00 €,,,- €,,,1.565,00 €,,,1.565,00 €,
