TAA 10%, fallid,,a partir del año, recuperación 83,66% un año más tarde.,,,,
Fecha de Pago,Amortización,Interés Bruto,Total,% Saldo Inicial,% Saldo Vivo,Saldo Vivo
09/06/2006,,,100.000,00,,,100.000,00
22/12/2014,1.123,68,223,98,1.347,66,1,12%,28,16%,28.158,53
22/03/2015,1.085,45,213,02,1.298,47,1,09%,27,07%,27.073,08
22/06/2015,1.046,87,209,36,1.256,23,1,05%,26,03%,26.026,21
22/09/2015,1.009,96,201,26,1.211,22,1,01%,25,02%,25.016,25
22/12/2015,974,69,191,35,1.166,04,0,97%,24,04%,24.041,56
22/03/2016,940,16,183,90,1.124,06,0,94%,23,10%,23.101,40
22/06/2016,909,00,178,65,1.087,65,0,91%,22,19%,22.192,40
22/09/2016,879,10,171,62,1.050,72,0,88%,21,31%,21.313,30
22/12/2016,850,01,163,03,1.013,04,0,85%,20,46%,20.463,29
22/03/2017,820,87,154,80,975,67,0,82%,19,64%,19.642,42
22/06/2017,792,49,151,90,944,39,0,79%,18,85%,18.849,93
22/09/2017,764,82,145,77,910,59,0,76%,18,09%,18.085,11
22/12/2017,738,47,138,33,876,80,0,74%,17,35%,17.346,64
22/03/2018,712,98,131,23,844,21,0,71%,16,63%,16.633,66
22/06/2018,688,76,128,63,817,39,0,69%,15,94%,15.944,90
22/09/2018,665,38,123,30,788,68,0,67%,15,28%,15.279,52
22/12/2018,642,71,116,87,759,58,0,64%,14,64%,14.636,81
22/03/2019,620,97,110,73,731,70,0,62%,14,02%,14.015,84
22/06/2019,599,57,108,39,707,96,0,60%,13,42%,13.416,27
22/09/2019,579,00,103,75,682,75,0,58%,12,84%,12.837,27
22/12/2019,559,15,98,19,657,34,0,56%,12,28%,12.278,12
22/03/2020,537,28,93,92,631,20,0,54%,11,74%,11.740,84
22/06/2020,512,49,90,79,603,28,0,51%,11,23%,11.228,35
22/09/2020,488,40,86,83,575,23,0,49%,10,74%,10.739,95
22/12/2020,467,10,82,15,549,25,0,47%,10,27%,10.272,85
22/03/2021,447,41,77,71,525,12,0,45%,9,83%,9.825,44
22/06/2021,9.825,44,75,98,9.901,42,9,83%,0,00%,0,00
22/09/2021,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2021,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2022,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2022,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2022,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2022,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2023,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2023,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2023,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2023,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2024,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2024,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2024,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2024,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2025,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2025,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2025,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2025,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2026,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2026,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2026,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2026,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2027,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2027,0,00,0,00,0,00,0,00%,0,00%,0,00
,,,,,,
,100.000,00,18.896,89,118.896,89,,,
