TAA 12% , fallid,,l a partir del año, recuperación 83,66% un año más tarde.,,,,
Fecha de Pago,Amortización,Interés Bruto,Total,% Saldo Inicial,% Saldo Vivo,Saldo Vivo
09/06/2006,,,,,,100.000,00
22/09/2012,3.156,10,938,76,4.094,86,3,16%,71,87%,71.872,49
22/12/2012,3.035,82,889,49,3.925,31,3,04%,68,84%,68.836,67
22/03/2013,2.918,73,842,56,3.761,29,2,92%,65,92%,65.917,94
22/06/2013,2.806,24,824,77,3.631,01,2,81%,63,11%,63.111,70
22/09/2013,2.697,74,789,65,3.487,39,2,70%,60,41%,60.413,96
22/12/2013,2.593,50,747,68,3.341,18,2,59%,57,82%,57.820,46
22/03/2014,2.493,49,707,72,3.201,21,2,49%,55,33%,55.326,97
22/06/2014,2.397,79,692,25,3.090,04,2,40%,52,93%,52.929,18
22/09/2014,2.304,76,662,25,2.967,01,2,30%,50,62%,50.624,42
22/12/2014,2.215,53,626,53,2.842,06,2,22%,48,41%,48.408,89
22/03/2015,2.126,94,592,52,2.719,46,2,13%,46,28%,46.281,95
22/06/2015,2.039,04,579,08,2.618,12,2,04%,44,24%,44.242,91
22/09/2015,1.955,24,553,57,2.508,81,1,96%,42,29%,42.287,67
22/12/2015,1.875,42,523,35,2.398,77,1,88%,40,41%,40.412,25
22/03/2016,1.798,00,500,14,2.298,14,1,80%,38,61%,38.614,25
22/06/2016,1.727,33,483,14,2.210,47,1,73%,36,89%,36.886,92
22/09/2016,1.659,77,461,53,2.121,30,1,66%,35,23%,35.227,15
22/12/2016,1.594,50,435,97,2.030,47,1,59%,33,63%,33.632,65
22/03/2017,1.530,10,411,66,1.941,76,1,53%,32,10%,32.102,55
22/06/2017,1.467,89,401,67,1.869,56,1,47%,30,63%,30.634,66
22/09/2017,1.407,73,383,30,1.791,03,1,41%,29,23%,29.226,93
22/12/2017,1.350,56,361,71,1.712,27,1,35%,27,88%,27.876,37
22/03/2018,1.295,60,341,21,1.636,81,1,30%,26,58%,26.580,77
22/06/2018,1.243,46,332,58,1.576,04,1,24%,25,34%,25.337,31
22/09/2018,1.193,42,317,02,1.510,44,1,19%,24,14%,24.143,89
22/12/2018,1.145,23,298,80,1.444,03,1,15%,23,00%,22.998,66
22/03/2019,1.099,16,281,50,1.380,66,1,10%,21,90%,21.899,50
22/06/2019,1.054,31,274,01,1.328,32,1,05%,20,85%,20.845,19
22/09/2019,1.011,40,260,82,1.272,22,1,01%,19,83%,19.833,79
22/12/2019,19.833,79,245,46,20.079,25,19,83%,0,00%,0,00
22/03/2020,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2020,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2020,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2020,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2021,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2021,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2021,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2021,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2022,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2022,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2022,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2022,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2023,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2023,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2023,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2023,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2024,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2024,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2024,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2024,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2025,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2025,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2025,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2025,0,00,0,00,0,00,0,00%,0,00%,0,00
,,,,,,
,100.000,00,44.810,41,144.810,41,,,
