TAA 10%, fallid,,a partir del año, recuperación 83,66% un año más tarde.,,,,
Fecha de Pago,Amortización,Interés Bruto,Total,% Saldo Inicial,% Saldo Vivo,Saldo Vivo
09/06/2006,,,,,,100.000,00
22/09/2012,3.146,46,1.073,72,4.220,18,3,15%,82,67%,82.668,82
22/12/2012,3.045,55,1.023,11,4.068,66,3,05%,79,62%,79.623,27
22/03/2013,2.946,30,974,59,3.920,89,2,95%,76,68%,76.676,97
22/06/2013,2.850,45,959,38,3.809,83,2,85%,73,83%,73.826,52
22/09/2013,2.757,39,923,72,3.681,11,2,76%,71,07%,71.069,13
22/12/2013,2.667,51,879,55,3.547,06,2,67%,68,40%,68.401,62
22/03/2014,2.580,86,837,24,3.418,10,2,58%,65,82%,65.820,76
22/06/2014,2.497,63,823,55,3.321,18,2,50%,63,32%,63.323,13
22/09/2014,2.415,96,792,30,3.208,26,2,42%,60,91%,60.907,17
22/12/2014,2.337,25,753,79,3.091,04,2,34%,58,57%,58.569,92
22/03/2015,2.257,74,716,90,2.974,64,2,26%,56,31%,56.312,18
22/06/2015,2.177,51,704,58,2.882,09,2,18%,54,13%,54.134,67
22/09/2015,2.100,72,677,33,2.778,05,2,10%,52,03%,52.033,95
22/12/2015,2.027,36,643,97,2.671,33,2,03%,50,01%,50.006,59
22/03/2016,1.955,54,618,88,2.574,42,1,96%,48,05%,48.051,05
22/06/2016,1.890,72,601,21,2.491,93,1,89%,46,16%,46.160,33
22/09/2016,1.828,55,577,56,2.406,11,1,83%,44,33%,44.331,78
22/12/2016,1.768,03,548,65,2.316,68,1,77%,42,56%,42.563,75
22/03/2017,1.707,40,520,98,2.228,38,1,71%,40,86%,40.856,35
22/06/2017,1.648,39,511,19,2.159,58,1,65%,39,21%,39.207,96
22/09/2017,1.590,84,490,57,2.081,41,1,59%,37,62%,37.617,12
22/12/2017,1.536,02,465,55,2.001,57,1,54%,36,08%,36.081,10
22/03/2018,1.483,00,441,63,1.924,63,1,48%,34,60%,34.598,10
22/06/2018,1.432,62,432,89,1.865,51,1,43%,33,17%,33.165,48
22/09/2018,1.384,00,414,97,1.798,97,1,38%,31,78%,31.781,48
22/12/2018,1.336,85,393,33,1.730,18,1,34%,30,44%,30.444,63
22/03/2019,1.291,61,372,64,1.664,25,1,29%,29,15%,29.153,02
22/06/2019,1.247,10,364,76,1.611,86,1,25%,27,91%,27.905,92
22/09/2019,1.204,32,349,16,1.553,48,1,20%,26,70%,26.701,60
22/12/2019,1.163,05,330,46,1.493,51,1,16%,25,54%,25.538,55
22/03/2020,1.117,54,316,07,1.433,61,1,12%,24,42%,24.421,01
22/06/2020,1.065,99,305,56,1.371,55,1,07%,23,36%,23.355,02
22/09/2020,1.015,87,292,22,1.308,09,1,02%,22,34%,22.339,15
22/12/2020,971,57,276,47,1.248,04,0,97%,21,37%,21.367,58
22/03/2021,930,62,261,54,1.192,16,0,93%,20,44%,20.436,96
22/06/2021,20.436,96,255,71,20.692,67,20,44%,0,00%,0,00
22/09/2021,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2021,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2022,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2022,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2022,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2022,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2023,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2023,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2023,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2023,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2024,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2024,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2024,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2024,0,00,0,00,0,00,0,00%,0,00%,0,00
22/03/2025,0,00,0,00,0,00,0,00%,0,00%,0,00
22/06/2025,0,00,0,00,0,00,0,00%,0,00%,0,00
22/09/2025,0,00,0,00,0,00,0,00%,0,00%,0,00
22/12/2025,0,00,0,00,0,00,0,00%,0,00%,0,00
,,,,,,
,100.000,00,50.635,71,150.635,71,,,
